anime_id,name,genre,type,episodes,rating,members,combined_features,weighted_features
33281,Mori no Andou,['Comedy'],ONA,1,6.17,623,Comedy ONA 6.17,Comedy ONA Rating:38.0689 Members:623
32805,Nyanbo!,['Comedy'],TV,26,6.16,2886,Comedy TV 6.16,Comedy TV Rating:37.9456 Members:2886
10796,Softenni Specials,"['Comedy', 'Ecchi', 'School', 'Sports']",Special,6,6.16,2902,"Comedy, Ecchi, School, Sports Special 6.16","Comedy, Ecchi, School, Sports Special Rating:37.9456 Members:2902"
2291,Tatakae!! Iczer-1,"['Action', 'Adventure', 'Ecchi', 'Mecha', 'Sci-Fi']",OVA,3,6.16,3126,"Action, Adventure, Ecchi, Mecha, Sci-Fi OVA 6.16","Action, Adventure, Ecchi, Mecha, Sci-Fi OVA Rating:37.9456 Members:3126"
28925,Youkai Watch: Best 10,"['Comedy', 'Kids', 'Supernatural']",Special,1,6.16,231,"Comedy, Kids, Supernatural Special 6.16","Comedy, Kids, Supernatural Special Rating:37.9456 Members:231"
32826,Yuuki no Baton,['Music'],Music,1,6.16,549,Music Music 6.16,Music Music Rating:37.9456 Members:549
5503,Atagoal wa Neko no Mori,['Kids'],Movie,1,6.15,483,Kids Movie 6.15,Kids Movie Rating:37.822500000000005 Members:483
20855,Bacterial Contamination,"['Dementia', 'Horror', 'Music']",Music,1,6.15,1643,"Dementia, Horror, Music Music 6.15","Dementia, Horror, Music Music Rating:37.822500000000005 Members:1643"
4534,Choujin Locke: Shinsekai Sentai,"['Action', 'Sci-Fi', 'Super Power']",OVA,2,6.15,530,"Action, Sci-Fi, Super Power OVA 6.15","Action, Sci-Fi, Super Power OVA Rating:37.822500000000005 Members:530"
4907,Daikyouryuu Jidai,['Sci-Fi'],Movie,1,6.15,275,Sci-Fi Movie 6.15,Sci-Fi Movie Rating:37.822500000000005 Members:275
10766,Detective Conan vs. Wooo,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']",ONA,2,6.15,2587,"Adventure, Comedy, Mystery, Police, Shounen ONA 6.15","Adventure, Comedy, Mystery, Police, Shounen ONA Rating:37.822500000000005 Members:2587"
9445,Gunparade Orchestra OVA,['Mecha'],OVA,3,6.15,394,Mecha OVA 6.15,Mecha OVA Rating:37.822500000000005 Members:394
515,Hajimari no Boukensha-tachi: Legend of Crystania,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",Movie,1,6.15,2893,"Action, Adventure, Fantasy, Magic, Supernatural Movie 6.15","Action, Adventure, Fantasy, Magic, Supernatural Movie Rating:37.822500000000005 Members:2893"
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,['Music'],Music,1,6.15,385,Music Music 6.15,Music Music Rating:37.822500000000005 Members:385
8409,Marie &amp; Gali ver. 2.0,['Comedy'],TV,30,6.15,499,Comedy TV 6.15,Comedy TV Rating:37.822500000000005 Members:499
1838,Mitsu x Mitsu Drops,"['Drama', 'Romance', 'School', 'Shoujo']",OVA,2,6.15,16436,"Drama, Romance, School, Shoujo OVA 6.15","Drama, Romance, School, Shoujo OVA Rating:37.822500000000005 Members:16436"
21649,Mitsuwano,['Slice of Life'],OVA,1,6.15,2794,Slice of Life OVA 6.15,Slice of Life OVA Rating:37.822500000000005 Members:2794
3176,Nessa no Haou Gandalla,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Music', 'Sci-Fi', 'Supernatural']",TV,26,6.15,637,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural TV 6.15","Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural TV Rating:37.822500000000005 Members:637"
9575,Nodoka Mori no Doubutsu Daisakusen,['Fantasy'],Special,1,6.15,160,Fantasy Special 6.15,Fantasy Special Rating:37.822500000000005 Members:160
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,"['Sci-Fi', 'Seinen']",Special,1,6.15,705,"Sci-Fi, Seinen Special 6.15","Sci-Fi, Seinen Special Rating:37.822500000000005 Members:705"
30851,Q Transformers: Saranaru Ninki Mono e no Michi,"['Mecha', 'Parody', 'Slice of Life']",TV,13,6.15,210,"Mecha, Parody, Slice of Life TV 6.15","Mecha, Parody, Slice of Life TV Rating:37.822500000000005 Members:210"
2095,Salamander,"['Adventure', 'Sci-Fi']",OVA,3,6.15,597,"Adventure, Sci-Fi OVA 6.15","Adventure, Sci-Fi OVA Rating:37.822500000000005 Members:597"
33734,Samurai Noodles: The Originator,"['Historical', 'Samurai']",ONA,1,6.15,254,"Historical, Samurai ONA 6.15","Historical, Samurai ONA Rating:37.822500000000005 Members:254"
3759,School Days: Valentine Days,"['Comedy', 'Romance', 'School']",OVA,1,6.15,32917,"Comedy, Romance, School OVA 6.15","Comedy, Romance, School OVA Rating:37.822500000000005 Members:32917"
2245,Seraphim Call,"['Drama', 'Romance', 'Sci-Fi']",TV,12,6.15,2434,"Drama, Romance, Sci-Fi TV 6.15","Drama, Romance, Sci-Fi TV Rating:37.822500000000005 Members:2434"
23151,Shounen Hollywood: Holly Stage for 49,"['Music', 'Shoujo', 'Slice of Life']",TV,13,6.15,10776,"Music, Shoujo, Slice of Life TV 6.15","Music, Shoujo, Slice of Life TV Rating:37.822500000000005 Members:10776"
32343,Subarashii Sekai,"['Fantasy', 'Music']",Music,1,6.15,165,"Fantasy, Music Music 6.15","Fantasy, Music Music Rating:37.822500000000005 Members:165"
4685,Takane no Jitensha,"['Fantasy', 'School']",Special,1,6.15,1583,"Fantasy, School Special 6.15","Fantasy, School Special Rating:37.822500000000005 Members:1583"
29801,The iDOLM@STER Million Live! 1st Anniversary PV,['Drama'],Special,1,6.15,1292,Drama Special 6.15,Drama Special Rating:37.822500000000005 Members:1292
10261,Toufu Kozou,['Comedy'],Movie,1,6.15,295,Comedy Movie 6.15,Comedy Movie Rating:37.822500000000005 Members:295
4615,Yama Nezumi Rocky Chuck,"['Adventure', 'Fantasy', 'Kids']",TV,52,6.15,507,"Adventure, Fantasy, Kids TV 6.15","Adventure, Fantasy, Kids TV Rating:37.822500000000005 Members:507"
2536,Angelique: Shiroi Tsubasa no Memoire,"['Drama', 'Fantasy', 'Magic', 'Romance', 'Sci-Fi', 'Shoujo']",OVA,2,6.14,1871,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo OVA 6.14","Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo OVA Rating:37.6996 Members:1871"
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,['Music'],OVA,1,6.14,1455,Music OVA 6.14,Music OVA Rating:37.6996 Members:1455
3764,Chouon Senshi Borgman 2: Shin Seiki 2058,"['Action', 'Demons', 'Sci-Fi', 'Shounen']",OVA,3,6.14,319,"Action, Demons, Sci-Fi, Shounen OVA 6.14","Action, Demons, Sci-Fi, Shounen OVA Rating:37.6996 Members:319"
2754,Cleopatra D.C.,"['Action', 'Adventure', 'Sci-Fi']",OVA,3,6.14,1074,"Action, Adventure, Sci-Fi OVA 6.14","Action, Adventure, Sci-Fi OVA Rating:37.6996 Members:1074"
2575,Don Chuck Monogatari,"['Adventure', 'Kids', 'Slice of Life']",TV,26,6.14,411,"Adventure, Kids, Slice of Life TV 6.14","Adventure, Kids, Slice of Life TV Rating:37.6996 Members:411"
3525,Extra,"['Action', 'Dementia', 'Horror', 'Music', 'Sci-Fi']",Music,1,6.14,2401,"Action, Dementia, Horror, Music, Sci-Fi Music 6.14","Action, Dementia, Horror, Music, Sci-Fi Music Rating:37.6996 Members:2401"
32747,Fake Style II,['Music'],Music,1,6.14,82,Music Music 6.14,Music Music Rating:37.6996 Members:82
22099,Hero Bank,"['Game', 'Kids']",TV,51,6.15,1946,"Game, Kids TV 6.15","Game, Kids TV Rating:37.822500000000005 Members:1946"
2483,Kaitouranma The Animation,"['Action', 'Adventure', 'Martial Arts', 'Samurai']",OVA,2,6.14,1512,"Action, Adventure, Martial Arts, Samurai OVA 6.14","Action, Adventure, Martial Arts, Samurai OVA Rating:37.6996 Members:1512"
3576,Kodai Ouja Kyouryuu King,"['Adventure', 'Fantasy', 'Kids']",TV,49,6.14,4402,"Adventure, Fantasy, Kids TV 6.14","Adventure, Fantasy, Kids TV Rating:37.6996 Members:4402"
29517,Kumi to Tulip,"['Kids', 'Sci-Fi']",Movie,1,6.14,999,"Kids, Sci-Fi Movie 6.14","Kids, Sci-Fi Movie Rating:37.6996 Members:999"
1097,Lime-iro Senkitan,"['Drama', 'Ecchi', 'Harem', 'Historical', 'Mecha', 'Supernatural']",TV,13,6.14,6176,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural TV 6.14","Drama, Ecchi, Harem, Historical, Mecha, Supernatural TV Rating:37.6996 Members:6176"
17719,Mahoutsukai Sally (Movie),"['Comedy', 'Magic', 'Shoujo']",Movie,1,6.14,202,"Comedy, Magic, Shoujo Movie 6.14","Comedy, Magic, Shoujo Movie Rating:37.6996 Members:202"
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,"['Romance', 'School', 'Shounen Ai']",Special,1,6.13,728,"Romance, School, Shounen Ai Special 6.13","Romance, School, Shounen Ai Special Rating:37.5769 Members:728"
18365,Mazinger ZIP!,"['Comedy', 'Mecha']",TV,237,6.14,273,"Comedy, Mecha TV 6.14","Comedy, Mecha TV Rating:37.6996 Members:273"
1155,Melty Lancer,"['Adventure', 'Comedy', 'Sci-Fi', 'Space']",OVA,6,6.14,1035,"Adventure, Comedy, Sci-Fi, Space OVA 6.14","Adventure, Comedy, Sci-Fi, Space OVA Rating:37.6996 Members:1035"
22381,Nandaka Velonica,"['Comedy', 'Fantasy', 'Kids']",TV,10,6.14,737,"Comedy, Fantasy, Kids TV 6.14","Comedy, Fantasy, Kids TV Rating:37.6996 Members:737"
10736,Precure kara Minna e no Ouen Movie,"['Fantasy', 'Magic', 'Shoujo']",ONA,1,6.14,893,"Fantasy, Magic, Shoujo ONA 6.14","Fantasy, Magic, Shoujo ONA Rating:37.6996 Members:893"
28715,Rusty Nail,"['Action', 'Music', 'Sci-Fi']",Music,1,6.14,417,"Action, Music, Sci-Fi Music 6.14","Action, Music, Sci-Fi Music Rating:37.6996 Members:417"
3398,Shin Hurricane Polymar,"['Action', 'Martial Arts', 'Sci-Fi', 'Super Power']",OVA,2,6.14,752,"Action, Martial Arts, Sci-Fi, Super Power OVA 6.14","Action, Martial Arts, Sci-Fi, Super Power OVA Rating:37.6996 Members:752"
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"['Adventure', 'Comedy', 'Kids', 'Sci-Fi']",Special,1,6.14,219,"Adventure, Comedy, Kids, Sci-Fi Special 6.14","Adventure, Comedy, Kids, Sci-Fi Special Rating:37.6996 Members:219"
546,Wind: A Breath of Heart (TV),"['Drama', 'Romance', 'School', 'Supernatural']",TV,13,6.14,7778,"Drama, Romance, School, Supernatural TV 6.14","Drama, Romance, School, Supernatural TV Rating:37.6996 Members:7778"
6076,&quot;Eiji&quot;,"['Comedy', 'Drama', 'Sports']",OVA,1,6.13,805,"Comedy, Drama, Sports OVA 6.13","Comedy, Drama, Sports OVA Rating:37.5769 Members:805"
8939,Bohemian Rhapsody,"['Music', 'Sci-Fi', 'Space']",Music,1,6.13,3005,"Music, Sci-Fi, Space Music 6.13","Music, Sci-Fi, Space Music Rating:37.5769 Members:3005"
29974,"Diabolik Lovers More,Blood","['Harem', 'School', 'Shoujo', 'Vampire']",TV,12,6.13,37924,"Harem, School, Shoujo, Vampire TV 6.13","Harem, School, Shoujo, Vampire TV Rating:37.5769 Members:37924"
32745,Fake Style,['Music'],Music,1,6.13,85,Music Music 6.13,Music Music Rating:37.5769 Members:85
24817,Fantasista Stella,"['Shounen', 'Sports']",OVA,3,6.13,486,"Shounen, Sports OVA 6.13","Shounen, Sports OVA Rating:37.5769 Members:486"
15577,Hello Kitty no Fushigi no Kuni no Alice,"['Fantasy', 'Kids']",OVA,1,6.13,240,"Fantasy, Kids OVA 6.13","Fantasy, Kids OVA Rating:37.5769 Members:240"
19581,Houseki no Kuni,"['Fantasy', 'Sci-Fi', 'Seinen']",ONA,1,6.13,1156,"Fantasy, Sci-Fi, Seinen ONA 6.13","Fantasy, Sci-Fi, Seinen ONA Rating:37.5769 Members:1156"
1084,I&#039;&#039;s,"['Drama', 'Romance']",OVA,2,6.13,6419,"Drama, Romance OVA 6.13","Drama, Romance OVA Rating:37.5769 Members:6419"
12755,Mahoutsukai Jiji,"['Fantasy', 'Magic', 'Music']",ONA,1,6.13,1039,"Fantasy, Magic, Music ONA 6.13","Fantasy, Magic, Music ONA Rating:37.5769 Members:1039"
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,['Music'],Special,1,6.13,863,Music Special 6.13,Music Special Rating:37.5769 Members:863
8130,Mighty Orbots,"['Adventure', 'Comedy', 'Mecha', 'Sci-Fi']",TV,13,6.13,210,"Adventure, Comedy, Mecha, Sci-Fi TV 6.13","Adventure, Comedy, Mecha, Sci-Fi TV Rating:37.5769 Members:210"
2468,Nineteen 19,"['Drama', 'Romance']",OVA,1,6.13,1402,"Drama, Romance OVA 6.13","Drama, Romance OVA Rating:37.5769 Members:1402"
16345,Ninku: Knife no Bohyou,"['Action', 'Adventure', 'Comedy', 'Martial Arts', 'Shounen']",Special,1,6.13,280,"Action, Adventure, Comedy, Martial Arts, Shounen Special 6.13","Action, Adventure, Comedy, Martial Arts, Shounen Special Rating:37.5769 Members:280"
18039,Rescue Me!,"['Ecchi', 'Harem', 'Romance']",OVA,1,6.13,14381,"Ecchi, Harem, Romance OVA 6.13","Ecchi, Harem, Romance OVA Rating:37.5769 Members:14381"
25441,Shin Strange+ Special,"['Comedy', 'Shoujo', 'Slice of Life']",Special,1,6.13,1094,"Comedy, Shoujo, Slice of Life Special 6.13","Comedy, Shoujo, Slice of Life Special Rating:37.5769 Members:1094"
15505,Shining Hearts: Shiawase no Pan Specials,['Fantasy'],Special,6,6.13,1572,Fantasy Special 6.13,Fantasy Special Rating:37.5769 Members:1572
1786,Sprite: Between Two Worlds,"['Comedy', 'Ecchi', 'Romance', 'School']",OVA,2,6.13,810,"Comedy, Ecchi, Romance, School OVA 6.13","Comedy, Ecchi, Romance, School OVA Rating:37.5769 Members:810"
32563,Starry Tales: Seiza wa Toki wo Koete,"['Fantasy', 'Space']",Movie,1,6.13,286,"Fantasy, Space Movie 6.13","Fantasy, Space Movie Rating:37.5769 Members:286"
17871,Yonhyakunijuu Renpai Girl,"['Comedy', 'Romance', 'School']",Special,1,6.13,2852,"Comedy, Romance, School Special 6.13","Comedy, Romance, School Special Rating:37.5769 Members:2852"
1267,Yoroiden Samurai Troopers Message,"['Adventure', 'Fantasy', 'Samurai', 'Shounen']",OVA,5,6.13,1299,"Adventure, Fantasy, Samurai, Shounen OVA 6.13","Adventure, Fantasy, Samurai, Shounen OVA Rating:37.5769 Members:1299"
2163,AIKa R-16: Virgin Mission,"['Action', 'Comedy', 'Ecchi']",OVA,3,6.12,13346,"Action, Comedy, Ecchi OVA 6.12","Action, Comedy, Ecchi OVA Rating:37.4544 Members:13346"
5157,Alexander Senki Movie,"['Action', 'Adventure', 'Dementia', 'Historical', 'Military', 'Mystery', 'Shounen', 'Supernatural']",Movie,1,6.12,1258,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural Movie 6.12","Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural Movie Rating:37.4544 Members:1258"
7156,Arei no Kagami: Way to the Virgin Space,"['Action', 'Adventure', 'Sci-Fi', 'Space']",Movie,1,6.12,549,"Action, Adventure, Sci-Fi, Space Movie 6.12","Action, Adventure, Sci-Fi, Space Movie Rating:37.4544 Members:549"
10501,Bannou Yasai Ninninman,"['Comedy', 'Supernatural']",Movie,1,6.13,3612,"Comedy, Supernatural Movie 6.13","Comedy, Supernatural Movie Rating:37.5769 Members:3612"
29823,Channel 5.5 3rd Season,"['Comedy', 'Parody']",ONA,4,6.12,280,"Comedy, Parody ONA 6.12","Comedy, Parody ONA Rating:37.4544 Members:280"
23483,Decorator,['Music'],Music,1,6.12,880,Music Music 6.12,Music Music Rating:37.4544 Members:880
8490,Digimon Adventure 3D: Digimon Grand Prix!,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids', 'Parody', 'Sports']",Movie,1,6.12,4882,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports Movie 6.12","Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports Movie Rating:37.4544 Members:4882"
10691,Downloader,['Music'],Music,1,6.12,3680,Music Music 6.12,Music Music Rating:37.4544 Members:3680
19871,Gaist Crusher,"['Action', 'Fantasy', 'Supernatural']",TV,51,6.12,1294,"Action, Fantasy, Supernatural TV 6.12","Action, Fantasy, Supernatural TV Rating:37.4544 Members:1294"
33709,Garo: Guren no Tsuki Special,"['Action', 'Demons', 'Fantasy', 'Magic', 'Supernatural']",Special,1,6.1,930,"Action, Demons, Fantasy, Magic, Supernatural Special 6.1","Action, Demons, Fantasy, Magic, Supernatural Special Rating:37.209999999999994 Members:930"
2775,Genocyber,"['Action', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi']",OVA,5,6.12,12158,"Action, Horror, Mecha, Psychological, Sci-Fi OVA 6.12","Action, Horror, Mecha, Psychological, Sci-Fi OVA Rating:37.4544 Members:12158"
4917,Ginga Tansa 2100-nen: Border Planet,['Sci-Fi'],Special,1,6.12,336,Sci-Fi Special 6.12,Sci-Fi Special Rating:37.4544 Members:336
881,Green Green OVA,"['Comedy', 'Ecchi', 'Romance', 'School']",OVA,1,6.12,21620,"Comedy, Ecchi, Romance, School OVA 6.12","Comedy, Ecchi, Romance, School OVA Rating:37.4544 Members:21620"
1284,Houma Hunter Lime,"['Comedy', 'Fantasy']",OVA,3,6.12,945,"Comedy, Fantasy OVA 6.12","Comedy, Fantasy OVA Rating:37.4544 Members:945"
9978,Kyouryuu Tankentai Born Free,"['Action', 'Sci-Fi']",TV,25,6.12,236,"Action, Sci-Fi TV 6.12","Action, Sci-Fi TV Rating:37.4544 Members:236"
2305,Mobile Suit SD Gundam Mk III,"['Mecha', 'Parody', 'Sci-Fi']",OVA,6,6.12,1805,"Mecha, Parody, Sci-Fi OVA 6.12","Mecha, Parody, Sci-Fi OVA Rating:37.4544 Members:1805"
23099,Puchitto Gargantia Special,"['Comedy', 'Mecha', 'Sci-Fi']",Special,1,6.12,1786,"Comedy, Mecha, Sci-Fi Special 6.12","Comedy, Mecha, Sci-Fi Special Rating:37.4544 Members:1786"
23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai","['Romance', 'Slice of Life']",ONA,1,6.12,204,"Romance, Slice of Life ONA 6.12","Romance, Slice of Life ONA Rating:37.4544 Members:204"
1167,Samurai Gun,"['Action', 'Historical', 'Seinen']",TV,12,6.12,5381,"Action, Historical, Seinen TV 6.12","Action, Historical, Seinen TV Rating:37.4544 Members:5381"
5027,Stitch!,"['Adventure', 'Comedy', 'Kids']",TV,25,6.12,2569,"Adventure, Comedy, Kids TV 6.12","Adventure, Comedy, Kids TV Rating:37.4544 Members:2569"
18205,World Fool News (TV),"['Comedy', 'Slice of Life']",TV,12,6.12,999,"Comedy, Slice of Life TV 6.12","Comedy, Slice of Life TV Rating:37.4544 Members:999"
9829,Yonimo Osoroshii Nihon Mukashibanashi,"['Dementia', 'Horror', 'Psychological']",OVA,3,6.12,655,"Dementia, Horror, Psychological OVA 6.12","Dementia, Horror, Psychological OVA Rating:37.4544 Members:655"
23825,Ys IV: The Dawn of Ys,"['Action', 'Adventure', 'Fantasy', 'Game']",Special,1,6.12,237,"Action, Adventure, Fantasy, Game Special 6.12","Action, Adventure, Fantasy, Game Special Rating:37.4544 Members:237"
12665,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",['Comedy'],Special,1,6.13,12967,Comedy Special 6.13,Comedy Special Rating:37.5769 Members:12967
3080,Anime Tenchou,"['Action', 'Parody']",OVA,1,6.11,6066,"Action, Parody OVA 6.11","Action, Parody OVA Rating:37.332100000000004 Members:6066"
8921,Believe,"['Action', 'Music', 'Super Power']",Music,1,6.11,616,"Action, Music, Super Power Music 6.11","Action, Music, Super Power Music Rating:37.332100000000004 Members:616"
3060,Dallos,"['Action', 'Mecha', 'Sci-Fi']",OVA,4,6.11,2520,"Action, Mecha, Sci-Fi OVA 6.11","Action, Mecha, Sci-Fi OVA Rating:37.332100000000004 Members:2520"
33392,Gakuen Handsome,"['Comedy', 'Parody', 'School', 'Shounen Ai']",TV,12,6.11,10696,"Comedy, Parody, School, Shounen Ai TV 6.11","Comedy, Parody, School, Shounen Ai TV Rating:37.332100000000004 Members:10696"
319,Happy World!,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",OVA,3,6.11,4348,"Comedy, Ecchi, Fantasy, Romance OVA 6.11","Comedy, Ecchi, Fantasy, Romance OVA Rating:37.332100000000004 Members:4348"
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,['Magic'],OVA,2,6.11,362,Magic OVA 6.11,Magic OVA Rating:37.332100000000004 Members:362
32600,Kanojo wa Zombie,"['Music', 'Romance']",Music,1,6.11,387,"Music, Romance Music 6.11","Music, Romance Music Rating:37.332100000000004 Members:387"
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"['Action', 'Adventure', 'Drama', 'Historical']",OVA,1,6.11,735,"Action, Adventure, Drama, Historical OVA 6.11","Action, Adventure, Drama, Historical OVA Rating:37.332100000000004 Members:735"
1036,Kashou no Tsuki: Aki Kyougen,"['Historical', 'Romance', 'Shoujo', 'Supernatural']",OVA,2,6.11,3621,"Historical, Romance, Shoujo, Supernatural OVA 6.11","Historical, Romance, Shoujo, Supernatural OVA Rating:37.332100000000004 Members:3621"
1150,Legend of Crystania OVA,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",OVA,3,6.11,2521,"Action, Adventure, Fantasy, Magic, Supernatural OVA 6.11","Action, Adventure, Fantasy, Magic, Supernatural OVA Rating:37.332100000000004 Members:2521"
3258,Lily C.A.T.,"['Horror', 'Sci-Fi', 'Space']",Movie,1,6.11,2068,"Horror, Sci-Fi, Space Movie 6.11","Horror, Sci-Fi, Space Movie Rating:37.332100000000004 Members:2068"
17351,Mangirl!: Asobu Henshuu Girl,"['Comedy', 'Slice of Life']",Special,1,6.11,3933,"Comedy, Slice of Life Special 6.11","Comedy, Slice of Life Special Rating:37.332100000000004 Members:3933"
33201,Ojisan to Marshmallow Special,['Comedy'],Special,1,6.11,6392,Comedy Special 6.11,Comedy Special Rating:37.332100000000004 Members:6392
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"['Comedy', 'Romance']",Movie,1,6.11,1804,"Comedy, Romance Movie 6.11","Comedy, Romance Movie Rating:37.332100000000004 Members:1804"
6704,Queen&#039;s Blade: Rurou no Senshi Specials,"['Action', 'Adventure', 'Ecchi', 'Fantasy']",Special,6,6.11,9470,"Action, Adventure, Ecchi, Fantasy Special 6.11","Action, Adventure, Ecchi, Fantasy Special Rating:37.332100000000004 Members:9470"
4471,Shin SOS Dai Tokyo Tankentai,['Adventure'],Movie,1,6.11,977,Adventure Movie 6.11,Adventure Movie Rating:37.332100000000004 Members:977
8337,Shoka,"['Action', 'Fantasy', 'Historical']",Special,1,6.11,3355,"Action, Fantasy, Historical Special 6.11","Action, Fantasy, Historical Special Rating:37.332100000000004 Members:3355"
7668,Suki Desu Suzuki-kun!!,['Romance'],OVA,2,6.11,3514,Romance OVA 6.11,Romance OVA Rating:37.332100000000004 Members:3514
29758,Taboo Tattoo,"['Action', 'Comedy', 'Martial Arts', 'Mystery', 'Super Power', 'Supernatural']",TV,12,6.11,99460,"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural TV 6.11","Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural TV Rating:37.332100000000004 Members:99460"
24109,Tooryanse,"['Music', 'Supernatural']",Music,1,6.11,305,"Music, Supernatural Music 6.11","Music, Supernatural Music Rating:37.332100000000004 Members:305"
7174,Usaru-san,['Kids'],Special,4,6.11,822,Kids Special 6.11,Kids Special Rating:37.332100000000004 Members:822
19447,Arata Kangatari Picture Drama,['Fantasy'],Special,6,6.1,1129,Fantasy Special 6.1,Fantasy Special Rating:37.209999999999994 Members:1129
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"['Comedy', 'Parody', 'Sci-Fi']",Special,24,6.1,455,"Comedy, Parody, Sci-Fi Special 6.1","Comedy, Parody, Sci-Fi Special Rating:37.209999999999994 Members:455"
1269,Bio Hunter,"['Action', 'Demons', 'Horror']",OVA,1,6.1,5719,"Action, Demons, Horror OVA 6.1","Action, Demons, Horror OVA Rating:37.209999999999994 Members:5719"
6985,Buddha Saitan,"['Psychological', 'Romance', 'Supernatural']",Movie,1,6.1,3824,"Psychological, Romance, Supernatural Movie 6.1","Psychological, Romance, Supernatural Movie Rating:37.209999999999994 Members:3824"
7420,Byulbyul Iyagi,"['Drama', 'Psychological']",Movie,6,6.1,235,"Drama, Psychological Movie 6.1","Drama, Psychological Movie Rating:37.209999999999994 Members:235"
14537,Cinnamon no Parade,['Fantasy'],ONA,1,6.1,186,Fantasy ONA 6.1,Fantasy ONA Rating:37.209999999999994 Members:186
31827,Comet Lucifer: Garden Indigo no Shasou kara,"['Adventure', 'Comedy', 'Fantasy']",Special,12,6.1,2769,"Adventure, Comedy, Fantasy Special 6.1","Adventure, Comedy, Fantasy Special Rating:37.209999999999994 Members:2769"
8855,Eiyuu Gaiden Mozaicka,['Fantasy'],OVA,4,6.1,558,Fantasy OVA 6.1,Fantasy OVA Rating:37.209999999999994 Members:558
31977,Hanabi,"['Drama', 'Music', 'Romance', 'Slice of Life']",Music,1,6.1,162,"Drama, Music, Romance, Slice of Life Music 6.1","Drama, Music, Romance, Slice of Life Music Rating:37.209999999999994 Members:162"
32349,Hot Minute: Gudetama,"['Comedy', 'Kids']",Special,1,6.1,213,"Comedy, Kids Special 6.1","Comedy, Kids Special Rating:37.209999999999994 Members:213"
4091,Kagami no Genon,['Slice of Life'],Movie,1,6.1,1803,Slice of Life Movie 6.1,Slice of Life Movie Rating:37.209999999999994 Members:1803
31865,Kare Baka: Wagahai no Kare wa Baka de R,"['Comedy', 'Romance', 'School']",ONA,8,6.1,4391,"Comedy, Romance, School ONA 6.1","Comedy, Romance, School ONA Rating:37.209999999999994 Members:4391"
4460,Kikumana,"['Dementia', 'Psychological']",ONA,1,6.1,4723,"Dementia, Psychological ONA 6.1","Dementia, Psychological ONA Rating:37.209999999999994 Members:4723"
328,Piano,"['Drama', 'Music', 'Romance', 'Shoujo', 'Slice of Life']",TV,10,6.1,5674,"Drama, Music, Romance, Shoujo, Slice of Life TV 6.1","Drama, Music, Romance, Shoujo, Slice of Life TV Rating:37.209999999999994 Members:5674"
9385,Rokushin Gattai GodMars (1982),"['Action', 'Mecha', 'Sci-Fi', 'Space']",Movie,1,6.1,304,"Action, Mecha, Sci-Fi, Space Movie 6.1","Action, Mecha, Sci-Fi, Space Movie Rating:37.209999999999994 Members:304"
8668,Seikon no Qwaser Picture Drama,['Ecchi'],Special,16,6.1,8932,Ecchi Special 6.1,Ecchi Special Rating:37.209999999999994 Members:8932
31072,Show By Rock!!: Legend of Shingan Crimsonz,"['Comedy', 'Music']",ONA,3,6.1,516,"Comedy, Music ONA 6.1","Comedy, Music ONA Rating:37.209999999999994 Members:516"
21067,Strange+,"['Comedy', 'Shoujo', 'Slice of Life']",TV,12,6.1,21006,"Comedy, Shoujo, Slice of Life TV 6.1","Comedy, Shoujo, Slice of Life TV Rating:37.209999999999994 Members:21006"
